ID;OutcomeType;AnimalType;DaysUponOutcome;Sex;Neutered;isMix;nbrofColors;hasName
A561786;3;1;0.45;0;1;1;2;1
A694394;0;1;0.1;0;1;1;1;1
A705347;0;0;0.00821917808219178;0;1;1;2;1
A688254;0;1;0.02054794520547945;0;1;1;2;1
A710692;0;1;0.01643835616438356;0;1;1;2;1
A699314;4;0;0.0019178082191780822;2;2;1;2;0
A718492;0;1;0.00821917808219178;1;1;1;2;1
A687303;4;0;0.0019178082191780822;1;1;1;1;0
A689090;0;1;0.00821917808219178;1;1;1;2;1
A701193;0;0;0.00821917808219178;1;1;1;1;1
A701656;4;0;0.0028767123287671234;1;0;1;2;0
A712861;4;0;0.01643835616438356;1;1;1;2;1
A693761;0;1;0.1;1;1;1;2;1
A681539;4;0;0.6;1;1;1;1;1
A593726;3;1;0.1;0;1;1;2;1
A670643;3;1;0.1;1;1;1;2;1
A682762;3;1;0.15;0;0;1;2;1
A683352;0;1;0.00821917808219178;0;1;0;2;0
A673275;2;1;0.15;1;0;1;2;1
A679058;3;1;0.25;0;1;1;2;1
A693059;0;1;0.03287671232876712;1;1;0;2;1
A684998;0;0;0.5;1;1;1;2;1
A682578;4;1;0.00410958904109589;0;0;1;2;0
A695371;0;1;0.05;0;1;1;1;1
A707260;0;1;0.3;1;1;1;1;1
A701537;0;0;0.15;0;1;1;1;1
A691647;0;0;0.00821917808219178;1;1;1;2;1
A720615;3;1;0.024657534246575342;0;1;1;2;1
A666565;0;1;0.05;0;0;1;2;1
A694848;4;1;0.0019178082191780822;0;0;1;2;0
A673652;4;1;0.1;1;1;0;2;1
A703267;4;0;0.0028767123287671234;2;2;1;2;0
A689729;4;0;0.02054794520547945;1;0;1;1;0
A667398;4;0;0.05;0;0;1;1;0
A687252;4;1;0.05;0;1;0;1;1
A695690;3;0;0.05;0;1;1;2;1
A717907;0;1;0.00821917808219178;1;1;0;1;0
A681932;0;0;0.00821917808219178;0;1;1;1;1
A664945;2;1;0.5;1;0;0;2;0
A657904;0;1;0.1;0;1;1;2;1
A670155;0;1;0.012328767123287671;1;1;1;2;1
A686404;4;0;0.0019178082191780822;2;2;1;1;0
A711802;4;0;0.0019178082191780822;2;2;1;1;0
A688226;0;1;0.05;0;1;1;2;0
A535012;3;1;0.35;1;1;1;1;1
A660604;0;0;0.00821917808219178;1;1;1;1;1
A683456;4;1;0.1;0;0;1;1;1
A721025;3;1;0.6;1;1;1;1;1
A705505;4;0;0.0038356164383561643;1;0;1;1;0
A715502;0;0;0.00821917808219178;0;1;1;2;1
A683654;2;1;0.05;1;1;1;2;0
A716802;0;0;0.00821917808219178;0;1;1;1;1
A681563;4;0;0.00410958904109589;0;0;1;1;0
A679384;0;1;0.00821917808219178;0;1;1;2;0
A705433;2;1;0.00410958904109589;1;0;1;1;0
A683392;4;1;0.05;1;1;1;2;1
A683817;4;0;0.05;1;1;1;2;1
A690588;3;1;0.05;1;1;1;2;1
A704672;0;1;0.00410958904109589;1;1;0;2;1
A701434;4;1;0.00410958904109589;0;0;1;1;0
A681972;0;0;0.00821917808219178;1;1;1;1;0
A702984;4;0;0.05;1;0;1;1;0
A663997;4;0;0.1;1;1;1;1;1
A711472;0;0;0.00821917808219178;1;1;1;1;1
A695687;3;1;0.1;1;1;1;1;1
A697554;0;1;0.01643835616438356;1;1;1;2;1
A694674;0;1;0.05;0;1;0;2;1
A664593;0;1;0.1;0;1;1;2;1
A719307;0;0;0.028767123287671233;1;1;1;2;1
A705519;3;1;0.05;1;1;0;2;1
A689744;0;1;0.15;1;1;1;2;0
A676154;4;1;0.024657534246575342;1;0;0;2;1
A713410;3;1;0.15;0;0;1;2;1
A700056;4;1;0.05;0;1;1;1;1
A689897;0;1;0.1;0;1;1;2;1
A687423;4;1;0.0410958904109589;1;0;1;1;1
A694865;4;1;0.00821917808219178;0;0;0;2;1
A718299;0;1;0.25;0;1;1;2;1
A680305;0;1;0.00821917808219178;1;1;1;1;1
A674160;2;0;0.5;0;1;1;1;1
A642711;4;1;0.1;1;1;1;2;1
A665445;0;1;0.01643835616438356;1;1;1;2;1
A687378;0;0;0.05;0;1;1;1;1
A675416;3;1;0.05;0;1;0;1;1
A666731;0;1;0.024657534246575342;0;1;1;1;1
A699613;4;0;0.15;0;1;1;2;1
A688594;0;1;0.00821917808219178;0;1;1;1;0
A710122;4;0;0.05;2;2;1;2;0
A665579;4;0;0.00821917808219178;1;1;1;1;1
A678709;0;0;0.01643835616438356;1;1;1;2;1
A698216;0;0;0.05;0;1;1;1;1
A690256;2;1;0.05;0;1;1;2;1
A711134;3;1;0.1;1;1;1;1;1
A719354;0;0;0.024657534246575342;0;1;1;1;1
A689347;4;0;0.00410958904109589;1;0;1;1;1
A683437;4;0;0.00410958904109589;1;0;1;1;0
A691943;0;0;0.01643835616438356;1;1;1;2;1
A680552;0;0;0.00821917808219178;0;0;1;2;1
A708817;0;1;0.03287671232876712;0;1;1;2;1
A694190;2;0;0.6;1;1;1;2;1
A478579;2;1;0.6;0;1;1;2;1
A713897;4;0;0.0028767123287671234;0;0;1;2;0
A705521;3;1;0.05;1;1;0;1;1
A705654;2;0;0.00410958904109589;0;0;1;1;1
A612816;0;1;0.25;0;1;1;1;1
A683518;4;1;0.4;0;0;1;1;0
A680524;4;1;0.4;0;1;1;1;1
A717718;0;1;0.05;0;1;1;2;1
A699353;4;1;0.1;1;1;0;2;1
A654355;2;1;0.05;1;1;1;2;1
A684013;0;0;0.00821917808219178;0;1;1;2;1
A712201;4;0;0.00410958904109589;0;0;1;1;0
A701831;4;0;0.1;0;0;1;2;1
A707618;0;0;0.00821917808219178;1;1;1;1;1
A699602;0;0;0.2;1;1;1;1;1
A703191;0;0;0.00821917808219178;1;1;1;1;1
A688823;0;0;0.00821917808219178;1;1;1;2;1
A709479;0;1;0.25;0;1;1;1;1
A694794;0;0;0.02054794520547945;0;1;1;2;1
A690725;0;0;0.00821917808219178;0;1;1;2;1
A676524;0;0;0.00821917808219178;0;1;1;2;1
A691032;3;1;0.15;0;1;1;2;1
A693693;3;1;0.15;1;1;1;2;1
A679815;4;0;0.00410958904109589;0;0;1;1;1
A679552;3;1;0.05;1;1;1;1;1
A668484;4;1;0.1;1;1;1;2;1
A689856;0;0;0.00821917808219178;1;1;1;1;0
A681407;3;1;0.1;1;1;1;2;1
A605352;3;1;0.3;1;1;1;2;1
A690290;4;1;0.02054794520547945;1;0;1;2;1
A718929;4;0;0.25;0;1;1;2;1
A708602;0;0;0.00821917808219178;1;1;1;2;1
A676191;3;1;0.012328767123287671;1;1;1;2;1
A697174;0;1;0.00821917808219178;0;1;1;2;1
A665786;2;0;0.75;1;1;1;1;1
A522809;3;1;0.4;1;1;0;2;1
A679337;4;0;0.05;0;0;1;1;0
A660950;0;0;0.012328767123287671;0;1;1;2;1
A708064;0;0;0.05;1;1;1;1;1
A671257;4;1;0.1;1;1;1;2;1
A664213;4;0;0.00410958904109589;1;0;1;1;1
A670629;3;1;0.00821917808219178;1;0;1;1;1
A704979;4;0;0.0028767123287671234;0;0;1;1;0
A703922;4;0;0.012328767123287671;0;1;1;2;1
A686684;4;1;0.45;1;1;1;2;1
A449107;3;1;0.35;0;1;1;2;1
A720432;3;1;0.3;0;1;1;1;1
A698633;4;0;0.5;1;1;1;1;1
A710884;0;0;0.00821917808219178;0;1;1;1;1
A677755;0;0;0.4;0;1;1;1;1
A720442;3;1;0.036986301369863014;0;1;0;2;1
A705881;2;0;0.15;1;0;1;2;0
A672337;0;1;0.03287671232876712;1;1;0;1;1
A668477;4;0;0.0028767123287671234;1;0;1;2;0
A708716;4;1;0.036986301369863014;1;1;1;2;1
A664347;4;0;0.0019178082191780822;1;0;1;1;0
A717099;0;1;0.0410958904109589;1;1;1;1;1
A489376;2;1;0.55;1;1;1;2;1
A694544;0;1;0.05;1;1;1;2;1
A677576;4;1;0.25;1;1;1;2;1
A689653;0;1;0.1;1;1;0;1;1
A712959;4;1;0.25;0;0;0;1;1
A654616;3;0;0.05;1;1;1;2;1
A644525;4;1;0.15;0;1;1;2;1
A677236;0;1;0.05;0;1;1;2;1
A669142;4;0;0.00410958904109589;1;0;1;1;1
A713441;0;0;0.1;1;1;1;2;0
A704432;4;1;0.0008219178082191781;2;2;0;1;0
A698794;0;1;0.05;0;1;1;2;1
A271790;2;1;0.6;1;1;1;1;1
A682106;4;1;0.004794520547945206;0;0;1;1;0
A667035;0;1;0.1;0;1;1;2;1
A698029;4;1;0.05;0;1;0;2;0
A701199;0;1;0.05;1;1;1;1;1
A711920;4;1;0.1;0;0;1;2;1
A718991;0;1;0.05;1;1;1;2;1
A669173;0;0;0.024657534246575342;1;1;0;1;0
A682501;0;1;0.00821917808219178;0;1;0;2;1
A714364;0;0;0.012328767123287671;1;1;1;1;1
A714741;3;1;0.1;0;0;1;2;1
A676304;4;1;0.02054794520547945;1;0;1;1;1
A669888;3;1;0.1;1;1;1;2;1
A686104;4;0;0.05;1;0;1;2;0
A716126;4;0;0.1;0;0;1;1;0
A688523;4;0;0.05;0;1;1;1;1
A710538;0;0;0.00821917808219178;0;1;1;2;1
A687319;0;0;0.1;0;1;1;1;1
A716622;3;0;0.15;1;1;1;1;1
A720428;0;0;0.024657534246575342;0;1;1;1;1
A719294;4;1;0.00410958904109589;0;0;1;2;0
A690840;4;0;0.0019178082191780822;1;0;1;1;0
A692374;0;1;0.00821917808219178;1;1;0;2;1
A670333;3;0;0.15;1;1;1;2;1
A680224;4;0;0.00410958904109589;1;0;1;1;1
A663623;0;0;0.01643835616438356;1;1;1;1;1
A665213;4;1;0.1;0;0;0;1;1
A680156;0;0;0.00821917808219178;0;1;1;1;1
A685580;4;0;0.0028767123287671234;0;0;1;1;0
A706565;4;0;0.012328767123287671;1;1;1;1;1
A706951;4;1;0.1;1;1;1;2;1
A694012;2;1;0.55;1;1;1;1;1
A703126;0;0;0.012328767123287671;0;1;1;1;1
A664116;0;1;0.0410958904109589;0;1;0;2;1
A672395;0;1;0.1;1;1;0;2;1
A689583;4;0;0.00821917808219178;0;0;1;1;0
A705677;4;1;0.1;1;1;1;1;1
A521273;3;1;0.35;0;1;0;1;1
A693655;0;0;0.00821917808219178;0;1;1;1;0
A679098;2;1;0.05;0;1;1;2;1
A649782;0;1;0.3;1;1;1;2;1
A684378;4;0;0.0019178082191780822;2;2;1;1;0
A661384;3;1;0.01643835616438356;1;1;1;1;1
A693077;4;1;0.3;1;1;1;2;1
A682994;0;1;0.2;0;1;1;1;1
A665279;4;1;0.05;0;0;1;2;1
A708871;0;1;0.05;1;1;0;2;1
A711718;2;0;0.05;1;0;1;1;0
A695323;0;1;0.00821917808219178;0;1;1;2;1
A684585;4;1;0.00821917808219178;1;1;0;2;0
A670417;2;1;0.25;1;1;1;2;1
A686558;0;1;0.1;1;1;1;2;1
A715965;3;1;0.1;1;1;1;2;1
A669406;4;1;0.1;0;1;1;1;1
A673234;0;1;0.15;1;1;1;2;1
A640778;3;1;0.05;0;1;1;1;1
A697529;4;1;0.2;0;1;1;2;1
A712616;0;1;0.1;1;1;0;2;1
A709165;4;0;0.0028767123287671234;1;0;1;1;0
A713318;3;1;0.05;1;1;1;2;1
A709953;3;1;0.1;0;1;1;1;1
A669208;0;1;0.05;0;1;1;2;0
A712316;4;0;0.0019178082191780822;2;2;1;1;0
A683269;4;0;0.05;0;0;1;1;0
A675323;0;0;0.02054794520547945;1;1;0;1;1
A640789;2;1;0.1;1;1;1;1;1
A700861;4;1;0.00821917808219178;0;0;1;1;0
A694584;3;1;0.1;0;1;1;2;1
A666961;4;0;0.1;1;0;1;2;0
A713375;4;0;0.2;2;2;1;2;0
A705192;3;1;0.55;1;1;0;2;1
A697260;4;1;0.01643835616438356;1;0;1;2;0
A678131;0;1;0.1;1;1;0;2;1
A685318;4;0;0.0019178082191780822;0;0;1;1;0
A668898;3;1;0.3;0;1;1;1;1
A679505;0;0;0.01643835616438356;1;1;1;1;0
A622844;4;1;0.2;0;1;0;2;1
A681814;0;1;0.2;0;1;0;2;1
A683148;4;1;0.00821917808219178;1;0;1;2;0
A681774;0;0;0.00821917808219178;1;1;1;2;0
A625640;3;1;0.1;1;1;1;1;1
A694070;0;1;0.15;0;1;1;1;1
A714966;4;0;0.00410958904109589;1;0;1;2;1
A667732;3;1;0.1;0;1;1;2;1
A668353;0;1;0.1;1;1;1;2;1
A689857;0;0;0.00821917808219178;1;1;1;1;0
A676996;4;1;0.15;1;1;1;1;1
A627488;4;1;0.55;1;1;1;1;1
A717663;3;1;0.1;1;1;1;2;1
A503376;2;1;0.35;1;0;1;2;1
A690375;0;1;0.05;1;1;1;1;1
A716821;3;1;0.35;1;0;1;1;1
A720081;4;1;0.0019178082191780822;1;0;1;1;0
A674724;4;0;0.2;0;1;1;1;1
A684278;4;0;0.0009589041095890411;1;0;1;2;0
A715501;0;0;0.00821917808219178;1;1;1;2;1
A683206;4;0;0.05;0;0;1;2;1
A669506;4;1;0.1;1;1;1;1;1
A690406;2;0;0.2;1;1;1;1;0
A669449;0;1;0.5;1;1;0;1;1
A671155;4;1;0.1;1;1;1;1;1
A696045;4;1;0.1;0;0;0;2;1
A695583;0;1;0.00821917808219178;1;1;1;2;1
A681018;4;1;0.05;0;0;1;2;1
A679408;4;1;0.02054794520547945;0;0;1;2;0
A680876;4;0;0.15;1;0;0;1;0
A694393;0;1;0.2;0;1;1;2;1
A668566;0;0;0.00821917808219178;1;1;1;2;1
A689603;0;1;0.00410958904109589;1;1;0;2;1
A704863;2;0;0.012328767123287671;1;0;1;1;1
A666197;2;1;0.1;1;1;1;2;1
A665421;0;1;0.05;1;1;1;1;1
A670405;4;1;0.15;1;0;1;2;1
A701522;0;1;0.05;0;1;1;2;1
A709394;0;1;0.03287671232876712;1;1;1;1;1
A698919;0;1;0.02054794520547945;1;1;1;2;1
A671558;3;1;0.1;0;1;1;2;1
A716379;0;1;0.1;0;1;1;2;1
A699795;0;1;0.25;0;1;0;2;1
A715241;3;1;0.25;0;1;1;2;1
A665137;2;1;0.05;1;1;1;2;1
A682889;0;1;0.00821917808219178;1;1;1;1;1
A720093;4;0;0.15;2;2;1;2;0
A684008;4;0;0.0019178082191780822;0;0;1;1;0
A679240;0;1;0.00410958904109589;1;1;0;2;1
A671950;3;1;0.2;1;1;1;1;1
A669264;0;1;0.0410958904109589;1;1;0;2;1
A720299;3;0;0.024657534246575342;1;1;1;2;1
A691815;0;1;0.1;0;1;0;1;1
A595090;0;1;0.25;1;1;1;2;1
A681786;4;0;0.0008219178082191781;2;2;1;1;0
A630814;3;1;0.4;1;1;1;1;1
A699826;0;1;0.00410958904109589;0;1;0;2;0
A692750;3;1;0.05;0;1;0;1;1
A713030;4;0;0.00410958904109589;0;0;1;1;1
A697353;0;0;0.1;0;1;1;1;1
A513770;3;0;0.4;1;1;1;1;1
A681473;4;0;0.00410958904109589;0;0;1;1;0
A684560;4;0;0.00821917808219178;1;0;1;1;1
A659205;0;0;0.036986301369863014;1;1;1;2;1
A676542;4;1;0.01643835616438356;1;0;1;2;0
A294132;3;1;0.6;1;1;1;2;1
A667378;0;0;0.05;1;1;1;1;1
A697387;0;1;0.4;0;1;1;2;1
A683606;0;0;0.00821917808219178;0;1;1;1;1
A681575;0;1;0.00410958904109589;0;1;0;1;1
A664831;4;0;0.0019178082191780822;0;0;1;1;0
A675309;4;0;0.000273972602739726;0;0;1;2;0
A694404;0;0;0.01643835616438356;0;1;1;1;1
A714919;0;0;0.00821917808219178;1;1;1;1;1
A700103;0;1;0.05;0;1;1;1;1
A715026;3;1;0.05;1;1;1;2;1
A673061;3;1;0.15;0;1;1;1;1
A678766;4;1;0.0038356164383561643;0;0;0;1;0
A676528;0;1;0.2;0;1;1;2;1
A720236;4;0;0.05;0;1;1;1;1
A702777;4;1;0.02054794520547945;2;2;1;1;0
A716397;0;1;0.024657534246575342;1;1;0;1;1
A689021;4;1;0.0410958904109589;1;1;1;2;1
A594497;3;1;0.15;0;1;1;1;1
A691804;3;1;0.1;1;1;0;1;1
A710894;3;1;0.1;0;1;1;2;1
A665132;0;1;0.045205479452054796;0;1;1;2;1
A677468;4;0;0.0038356164383561643;0;0;1;1;1
A681469;0;0;0.00821917808219178;1;1;1;2;1
A691929;4;0;0.00821917808219178;1;1;1;2;1
A611034;3;1;0.25;0;1;1;2;1
A670979;0;0;0.4;1;1;1;2;1
A703058;0;0;0.05;0;1;1;1;1
A650853;4;1;0.25;1;1;0;1;1
A701766;4;0;0.05;0;0;1;1;0
A670542;3;1;0.05;1;0;1;2;1
A702941;0;0;0.00821917808219178;1;1;1;2;1
A676031;4;1;0.2;0;1;1;2;1
A699435;0;1;0.1;1;1;0;1;1
A715138;0;0;0.1;0;1;1;1;1
A704529;0;1;0.012328767123287671;1;1;1;2;1
A670311;0;0;0.01643835616438356;1;1;1;2;1
A676804;0;0;0.00821917808219178;1;1;1;2;0
A688945;0;1;0.05;1;1;0;1;1
A665246;4;0;0.00410958904109589;1;0;1;1;1
A694537;3;1;0.2;1;1;0;2;1
A673252;3;1;0.1;1;1;1;2;1
A713487;0;0;0.0410958904109589;0;1;1;2;1
A691240;2;1;0.5;0;0;1;1;0
A688826;4;1;0.5;0;0;1;2;1
A691863;0;1;0.25;0;1;1;2;0
A671426;0;1;0.15;1;1;0;2;1
A683764;0;0;0.012328767123287671;1;1;1;1;1
A687404;4;0;0.0028767123287671234;0;0;1;1;0
A674729;4;1;0.15;0;1;1;2;1
A683992;1;1;0.0028767123287671234;1;0;1;2;0
A691503;0;1;0.01643835616438356;0;1;1;1;1
A702133;3;1;0.25;1;1;1;1;1
A712123;0;0;0.00821917808219178;1;1;1;1;0
A697071;0;1;0.024657534246575342;1;1;0;2;1
A663019;0;1;0.00821917808219178;1;1;1;2;1
A667792;4;1;0.1;0;1;0;2;0
A717093;4;1;0.25;0;0;1;1;1
A715488;4;1;0.05;1;0;1;1;0
A669131;0;1;0.1;1;1;1;2;1
A717554;0;1;0.25;1;1;1;2;1
A706488;4;0;0.0009589041095890411;2;2;1;1;0
A656510;0;0;0.35;1;1;1;1;1
A691170;0;0;0.00821917808219178;1;1;1;1;1
A668524;0;1;0.00821917808219178;0;1;0;2;1
A667606;0;0;0.012328767123287671;0;1;1;1;1
A665066;0;1;0.2;0;1;0;1;1
A676339;0;0;0.00821917808219178;1;1;1;2;1
A697673;4;0;0.05;2;2;1;2;0
A674674;4;0;0.0009589041095890411;1;0;1;2;0
A702031;4;1;0.1;1;0;1;2;1
A692470;4;1;0.05;0;1;1;1;0
A714466;0;0;0.00821917808219178;1;1;1;1;1
A705975;0;0;0.00410958904109589;0;1;1;2;1
A683867;0;0;0.00821917808219178;1;1;1;2;1
A685051;4;0;0.012328767123287671;1;0;1;1;0
A684951;4;1;0.00821917808219178;0;0;1;1;0
A662946;4;1;0.05;1;1;1;1;1
A670902;4;1;0.036986301369863014;1;1;1;1;1
A664052;0;1;0.25;0;1;1;2;1
A700710;0;1;0.0410958904109589;1;1;1;2;1
A673180;4;0;0.25;1;1;1;1;1
A655529;4;1;0.05;1;1;0;2;1
A661681;0;0;0.1;0;1;1;2;1
A688232;4;1;0.25;0;1;1;1;1
A711132;3;1;0.1;1;1;1;2;1
A653745;3;1;0.15;1;1;1;2;1
A677663;0;1;0.00821917808219178;0;0;1;2;1
A662260;4;0;0.02054794520547945;1;1;1;1;1
A696877;0;1;0.1;1;1;1;2;1
A706462;1;0;0.0009589041095890411;2;2;1;1;0
A698392;3;1;0.028767123287671233;1;1;0;2;1
A714805;0;0;0.012328767123287671;0;1;1;1;1
A706293;0;1;0.3;0;1;1;1;1
A674384;0;1;0.2;0;1;1;2;1
A717683;0;0;0.15;0;1;1;1;1
A699961;4;1;0.05;1;1;1;2;1
A682808;0;1;0.01643835616438356;1;1;1;2;0
A683239;4;0;0.25;0;0;1;2;1
A718343;4;1;0.00410958904109589;1;0;1;2;0
A716587;4;0;0.1;0;0;1;1;0
A673190;0;0;0.05;0;1;1;1;1
A716113;0;0;0.01643835616438356;0;1;1;2;0
A668579;4;1;0.0410958904109589;1;1;1;2;1
A703745;3;1;0.6;0;1;0;2;1
A701935;4;0;0.0019178082191780822;2;2;1;1;0
A700318;4;1;0.3;1;1;1;2;1
A675162;3;0;0.2;0;1;1;1;1
A710969;3;1;0.3;1;1;0;1;1
A624128;4;0;0.25;1;1;1;1;1
A717681;4;0;0.01643835616438356;1;1;1;1;0
A598610;0;1;0.15;0;1;1;1;1
A703207;0;1;0.1;0;1;1;1;1
A664460;4;1;0.75;1;0;1;1;0
A715778;4;0;0.05;0;1;1;2;1
A652148;4;0;0.1;1;1;0;2;1
A664238;2;0;0.01643835616438356;2;2;1;2;0
A680703;4;0;0.0009589041095890411;0;0;1;1;0
A709491;0;1;0.02054794520547945;0;1;1;1;1
A665427;4;0;0.05;0;0;1;1;0
A703769;3;1;0.1;1;1;1;1;1
A677811;4;0;0.00410958904109589;1;0;1;1;1
A682522;0;0;0.012328767123287671;0;1;1;1;1
A692294;4;1;0.00410958904109589;1;0;1;2;0
A689172;4;0;0.0019178082191780822;1;0;1;1;0
A704507;0;1;0.0410958904109589;1;1;1;2;0
A665277;0;1;0.00410958904109589;0;1;1;1;1
A696688;0;0;0.15;0;1;1;2;1
A668537;4;1;0.05;1;1;1;2;1
A719180;0;1;0.028767123287671233;1;1;1;2;1
A701145;4;0;0.35;1;1;0;2;0
A675076;0;1;0.25;1;1;1;2;1
A670686;3;0;0.15;0;1;1;1;1
A712447;0;1;0.2;0;1;1;2;1
A709748;4;0;0.00410958904109589;0;0;1;1;0
A660633;3;0;0.05;0;1;1;1;1
A704382;0;1;0.1;0;1;0;2;1
A711799;4;0;0.0019178082191780822;2;2;1;1;0
A690875;4;1;0.024657534246575342;0;1;0;2;1
A720699;0;1;0.1;1;1;1;2;1
A659671;3;1;0.05;1;1;1;1;1
A689295;2;0;0.00410958904109589;1;0;1;2;1
A676272;0;0;0.00410958904109589;0;1;1;1;0
A700942;4;0;0.0019178082191780822;2;2;1;2;0
A704786;0;0;0.012328767123287671;0;1;1;1;1
A657732;0;1;0.1;0;1;1;1;1
A689773;0;1;0.00821917808219178;0;1;1;2;1
A716390;3;1;0.02054794520547945;1;0;0;2;1
A706292;4;1;0.05;1;0;1;2;1
A704607;3;1;0.75;0;1;1;1;1
A661608;3;1;0.1;0;1;0;1;1
A694229;3;1;0.05;1;1;0;2;1
A685370;0;1;0.00821917808219178;1;1;1;2;1
A719518;0;0;0.02054794520547945;0;1;1;1;1
A660979;4;1;0.2;0;1;0;1;1
A670251;4;0;0.0410958904109589;0;1;1;1;0
A690816;0;0;0.00821917808219178;0;1;1;2;1
A699217;4;0;0.0028767123287671234;1;0;1;1;1
A711514;0;1;0.00821917808219178;0;1;1;2;1
A717544;4;0;0.02054794520547945;1;1;1;2;0
A663135;0;1;0.25;1;1;1;2;1
A702673;0;1;0.00821917808219178;1;1;1;1;1
A615299;0;1;0.2;1;1;1;2;1
A676330;0;1;0.024657534246575342;0;1;1;1;1
A715435;0;1;0.00821917808219178;0;1;1;2;0
A703886;4;1;0.00821917808219178;0;1;1;2;0
A702355;4;0;0.00410958904109589;0;0;1;1;0
A695421;4;0;0.15;1;1;1;1;1
A668094;4;1;0.1;0;1;1;2;1
A702219;3;1;0.6;0;1;1;2;1
A718558;3;1;0.4;1;1;1;2;1
A689461;0;1;0.05;1;1;1;2;1
A689417;0;0;0.00821917808219178;1;1;1;2;1
A381173;3;1;0.7;0;1;1;2;1
A671681;4;0;0.1;2;2;1;2;0
A717485;0;0;0.024657534246575342;0;1;1;2;0
A682194;3;0;0.1;0;1;1;1;1
A712523;4;0;0.0028767123287671234;2;2;1;1;0
A672179;3;1;0.1;1;1;1;2;1
A687539;0;0;0.00821917808219178;0;1;1;1;1
A667726;0;1;0.012328767123287671;1;1;1;2;0
A680459;0;0;0.00821917808219178;0;1;1;1;1
A708822;4;1;0.2;1;0;0;2;1
A693633;3;1;0.05;1;1;0;2;1
A673847;4;1;0.6;1;1;1;2;1
A712880;3;0;0.02054794520547945;1;1;1;1;1
A679941;0;1;0.05;1;1;1;2;0
A689633;4;0;0.01643835616438356;2;2;1;1;0
A719100;3;1;0.0410958904109589;1;1;1;2;1
A686405;4;0;0.0019178082191780822;2;2;1;2;0
A669144;4;0;0.05;1;1;1;1;1
A662398;0;1;0.1;1;1;1;2;1
A691456;0;0;0.012328767123287671;1;1;1;2;1
A705702;4;0;0.05;0;0;1;1;1
A696760;2;1;0.15;1;1;1;2;1
A676987;0;1;0.05;0;1;0;2;1
A693553;4;1;0.2;1;1;1;1;1
A670356;0;1;0.00821917808219178;1;1;1;2;1
A710801;0;0;0.00821917808219178;1;1;1;2;0
A669918;0;1;0.012328767123287671;0;1;1;2;0
A680773;4;1;0.000273972602739726;2;2;1;1;0
A717560;0;0;0.012328767123287671;1;1;1;1;1
A705708;3;0;0.1;0;0;1;1;0
A715218;4;0;0.012328767123287671;0;1;1;1;1
A698184;4;1;0.15;0;1;1;2;1
A696479;0;0;0.05;1;1;1;1;1
A715618;4;1;0.1;1;0;0;1;0
A696866;0;1;0.25;0;1;1;1;1
A588258;0;1;0.4;0;1;1;2;1
A669845;4;1;0.1;1;1;1;2;1
A718473;4;0;0.25;1;1;1;1;1
A689355;0;0;0.02054794520547945;1;1;1;1;1
A703464;2;0;0.0038356164383561643;2;2;1;1;0
A710367;0;0;0.00821917808219178;0;1;1;1;1
A704361;0;0;0.012328767123287671;0;1;1;1;1
A702052;4;0;0.00821917808219178;2;2;1;2;0
A711241;0;0;0.012328767123287671;1;1;1;1;1
A649865;3;1;0.05;1;1;1;1;1
A706342;0;1;0.1;0;1;1;2;1
A708139;3;1;0.35;1;1;1;1;1
A700748;4;0;0.0028767123287671234;1;0;1;1;0
A703226;3;1;0.1;0;1;1;1;1
A681025;0;1;0.05;0;1;1;2;1
A707249;4;1;0.35;1;0;0;1;1
A710621;0;0;0.00821917808219178;0;1;1;2;1
A692000;0;1;0.036986301369863014;0;1;1;1;1
A716162;3;1;0.05;1;1;1;2;1
A563302;3;1;0.3;1;1;0;1;1
A712549;0;1;0.1;1;1;1;2;1
A666512;0;0;0.4;1;1;1;1;1
A705271;4;0;0.0038356164383561643;1;0;0;2;0
A694917;4;1;0.05;1;1;1;2;1
A700011;4;0;0.0028767123287671234;1;0;1;1;0
A629077;3;1;0.35;0;1;1;2;1
A720940;0;1;0.05;1;1;1;1;1
A677816;0;0;0.05;1;1;1;2;1
A689274;0;0;0.012328767123287671;1;1;1;1;1
A671142;0;1;0.1;0;1;0;2;1
A682649;3;1;0.01643835616438356;0;0;0;2;1
A698639;4;0;0.05;1;0;1;1;0
A681352;0;0;0.00821917808219178;0;1;1;1;1
A665782;4;1;0.01643835616438356;0;1;1;1;0
A685672;3;1;0.1;0;1;1;1;1
A713401;0;0;0.012328767123287671;1;1;1;1;1
A674481;3;1;0.2;0;1;1;2;1
A704665;4;0;0.0028767123287671234;2;2;1;1;0
A719276;3;1;0.8;0;1;0;1;1
A707482;4;1;0.01643835616438356;0;1;1;1;0
A690833;2;0;0.0038356164383561643;1;0;1;2;1
A681156;0;1;0.012328767123287671;1;1;0;2;0
A673571;2;1;0.1;1;0;1;2;0
A718609;4;1;0.3;0;0;1;2;1
A702075;0;1;0.55;1;1;0;2;1
A687517;4;0;0.024657534246575342;0;1;1;1;0
A702178;0;1;0.1;0;1;1;2;1
A716493;3;1;0.45;0;1;1;2;1
A702230;4;0;0.1;1;0;1;1;0
A681489;0;1;0.15;0;1;0;2;1
A690977;0;1;0.1;1;1;1;2;1
A676021;4;0;0.00041095890410958907;0;0;1;1;0
A701124;3;1;0.1;1;1;1;1;1
A619636;0;1;0.15;1;1;1;2;1
A703329;0;0;0.012328767123287671;0;1;1;2;1
